tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2023-718,Dubai,Hard,64,P,20230220,239,201616,,LL,Lauren Davis,R,157.0,USA,29.3,213525,,,Jil Teichmann,L,170.0,SUI,25.6,6-4 4-6 6-3,3,R64,134.0,3.0,4.0,82.0,52.0,33.0,11.0,14.0,9.0,15.0,3.0,5.0,90.0,54.0,32.0,11.0,15.0,5.0,13.0,49.0,1025.0,32.0,1366.0
2023-2085,Merida,Hard,32,I,20230220,300,202429,,,Camila Giorgi,R,168.0,ITA,31.1,202490,,Q,Rebecca Peterson,R,173.0,SWE,27.5,7-6(3) 1-6 6-2,3,F,143.0,6.0,5.0,89.0,58.0,39.0,15.0,13.0,8.0,12.0,7.0,3.0,89.0,62.0,43.0,10.0,14.0,4.0,8.0,68.0,865.0,140.0,463.0
2023-2085,Merida,Hard,32,I,20230220,299,202490,,Q,Rebecca Peterson,R,173.0,SWE,27.5,216083,,,Caty Mcnally,R,,USA,21.2,6-2 6-7(4) 6-4,3,SF,167.0,2.0,5.0,95.0,65.0,42.0,13.0,15.0,3.0,8.0,0.0,4.0,109.0,78.0,43.0,10.0,15.0,4.0,12.0,140.0,463.0,92.0,694.0
2023-2085,Merida,Hard,32,I,20230220,298,202429,,,Camila Giorgi,R,168.0,ITA,31.1,211701,4.0,,Katerina Siniakova,R,174.0,CZE,26.7,7-5 7-6(2),3,SF,131.0,7.0,5.0,82.0,42.0,35.0,15.0,12.0,6.0,9.0,3.0,4.0,89.0,67.0,43.0,7.0,12.0,7.0,11.0,68.0,865.0,47.0,1055.0
2023-2085,Merida,Hard,32,I,20230220,297,202490,,Q,Rebecca Peterson,R,173.0,SWE,27.5,202663,1.0,,Magda Linette,R,171.0,POL,31.0,6-2 6-4,3,QF,107.0,5.0,5.0,77.0,57.0,39.0,10.0,9.0,9.0,10.0,0.0,3.0,66.0,39.0,23.0,12.0,9.0,3.0,7.0,140.0,463.0,21.0,1770.0
2023-2085,Merida,Hard,32,I,20230220,296,216083,,,Caty Mcnally,R,,USA,21.2,214040,,Q,Kimberly Birrell,R,170.0,AUS,24.8,6-4 6-3,3,QF,105.0,3.0,2.0,72.0,48.0,30.0,9.0,10.0,3.0,7.0,0.0,7.0,57.0,34.0,17.0,8.0,9.0,1.0,7.0,92.0,694.0,133.0,494.0
2023-2085,Merida,Hard,32,I,20230220,295,211701,4.0,,Katerina Siniakova,R,174.0,CZE,26.7,220714,7.0,,Elisabetta Cocciaretto,R,,ITA,22.0,6-1 5-7 6-0,3,QF,117.0,3.0,4.0,79.0,53.0,36.0,10.0,13.0,4.0,8.0,0.0,2.0,79.0,59.0,27.0,8.0,12.0,5.0,13.0,47.0,1055.0,54.0,1005.0
2023-2085,Merida,Hard,32,I,20230220,294,202429,,,Camila Giorgi,R,168.0,ITA,31.1,201585,2.0,,Sloane Stephens,R,170.0,USA,29.9,6-0 6-0,3,QF,47.0,1.0,2.0,29.0,20.0,18.0,6.0,6.0,0.0,0.0,1.0,2.0,43.0,35.0,13.0,2.0,6.0,6.0,12.0,68.0,865.0,41.0,1244.0
2023-2085,Merida,Hard,32,I,20230220,293,202663,1.0,,Magda Linette,R,171.0,POL,31.0,215910,,,Panna Udvardy,R,170.0,HUN,24.3,6-0 2-5 RET,3,R16,73.0,0.0,0.0,47.0,25.0,13.0,11.0,7.0,1.0,5.0,0.0,4.0,35.0,25.0,10.0,0.0,7.0,3.0,8.0,21.0,1770.0,91.0,695.0
2023-2085,Merida,Hard,32,I,20230220,292,202490,,Q,Rebecca Peterson,R,173.0,SWE,27.5,219917,5.0,,Alycia Parks,R,185.0,USA,22.1,6-4 6-2,3,R16,86.0,2.0,5.0,54.0,36.0,28.0,8.0,9.0,1.0,2.0,5.0,5.0,55.0,28.0,19.0,10.0,9.0,3.0,7.0,140.0,463.0,51.0,1009.0
2023-2085,Merida,Hard,32,I,20230220,291,216083,,,Caty Mcnally,R,,USA,21.2,220465,,WC,Katie Volynets,R,,USA,21.1,6-3 6-0,3,R16,82.0,0.0,1.0,53.0,32.0,19.0,10.0,7.0,5.0,7.0,1.0,1.0,58.0,39.0,17.0,4.0,8.0,6.0,13.0,92.0,694.0,96.0,679.0
2023-2085,Merida,Hard,32,I,20230220,290,214040,,Q,Kimberly Birrell,R,170.0,AUS,24.8,216016,,,Xiyu Wang,L,,CHN,21.9,6-3 6-2,3,R16,85.0,1.0,4.0,58.0,39.0,29.0,7.0,9.0,3.0,5.0,3.0,8.0,49.0,31.0,16.0,6.0,8.0,6.0,11.0,133.0,494.0,62.0,912.0
2023-2085,Merida,Hard,32,I,20230220,289,220714,7.0,,Elisabetta Cocciaretto,R,,ITA,22.0,216133,,,Xin Yu Wang,R,182.0,CHN,21.4,6-4 6-2,3,R16,73.0,1.0,1.0,45.0,35.0,24.0,8.0,9.0,0.0,2.0,1.0,3.0,51.0,23.0,13.0,12.0,9.0,3.0,8.0,54.0,1005.0,67.0,871.0
2023-2085,Merida,Hard,32,I,20230220,288,211701,4.0,,Katerina Siniakova,R,174.0,CZE,26.7,204434,,,Ysaline Bonaventure,L,178.0,BEL,28.4,6-0 7-5,3,R16,66.0,7.0,2.0,44.0,28.0,26.0,9.0,9.0,0.0,1.0,1.0,3.0,49.0,33.0,14.0,7.0,9.0,1.0,6.0,47.0,1055.0,95.0,684.0
2023-2085,Merida,Hard,32,I,20230220,287,202429,,,Camila Giorgi,R,168.0,ITA,31.1,203463,,,Nuria Parrizas Diaz,R,167.0,ESP,31.6,7-6(5) 6-2,3,R16,112.0,6.0,6.0,65.0,34.0,24.0,17.0,10.0,4.0,6.0,0.0,2.0,74.0,48.0,30.0,10.0,10.0,8.0,12.0,68.0,865.0,79.0,790.0
2023-2085,Merida,Hard,32,I,20230220,286,201585,2.0,,Sloane Stephens,R,170.0,USA,29.9,219875,,LL,Varvara Gracheva,R,,FRA,22.5,5-7 6-2 7-6(5),3,R16,166.0,1.0,2.0,104.0,74.0,45.0,19.0,16.0,5.0,9.0,1.0,2.0,116.0,76.0,49.0,21.0,16.0,8.0,13.0,41.0,1244.0,89.0,702.0
2023-2085,Merida,Hard,32,I,20230220,285,202663,1.0,,Magda Linette,R,171.0,POL,31.0,215785,,,Camila Osorio,R,162.0,COL,21.1,6-7(2) 7-5 6-2,3,R32,161.0,2.0,3.0,94.0,62.0,39.0,15.0,16.0,6.0,11.0,1.0,10.0,117.0,74.0,48.0,13.0,16.0,6.0,14.0,21.0,1770.0,61.0,913.0
2023-2085,Merida,Hard,32,I,20230220,284,215910,,,Panna Udvardy,R,170.0,HUN,24.3,215898,,,Jule Niemeier,R,178.0,GER,23.5,7-6(1) 7-6(5),3,R32,154.0,7.0,6.0,100.0,61.0,40.0,17.0,12.0,4.0,7.0,5.0,12.0,94.0,43.0,30.0,24.0,12.0,6.0,9.0,91.0,695.0,69.0,858.0
2023-2085,Merida,Hard,32,I,20230220,283,202490,,Q,Rebecca Peterson,R,173.0,SWE,27.5,206408,,,Nadia Podoroska,R,170.0,ARG,26.0,6-3 7-5,3,R32,86.0,2.0,4.0,63.0,46.0,34.0,7.0,11.0,1.0,3.0,3.0,3.0,50.0,36.0,24.0,4.0,10.0,1.0,5.0,140.0,463.0,109.0,607.0
2023-2085,Merida,Hard,32,I,20230220,282,219917,5.0,,Alycia Parks,R,185.0,USA,22.1,214782,,WC,Fernanda Contreras Gomez,R,,MEX,25.3,7-6(7) 3-6 7-5,3,R32,155.0,13.0,7.0,113.0,78.0,58.0,21.0,16.0,8.0,9.0,5.0,2.0,100.0,64.0,50.0,22.0,17.0,1.0,2.0,51.0,1009.0,169.0,386.0
2023-2085,Merida,Hard,32,I,20230220,281,216083,,,Caty Mcnally,R,,USA,21.2,202684,3.0,,Lin Zhu,R,173.0,CHN,29.0,7-6(3) 6-7(5) 6-1,3,R32,195.0,2.0,8.0,128.0,91.0,56.0,10.0,15.0,7.0,13.0,2.0,3.0,106.0,63.0,31.0,20.0,16.0,3.0,12.0,92.0,694.0,42.0,1220.0
2023-2085,Merida,Hard,32,I,20230220,280,220465,,WC,Katie Volynets,R,,USA,21.1,214459,,,Lucia Bronzetti,R,,ITA,24.1,4-6 6-2 6-1,3,R32,125.0,4.0,2.0,71.0,55.0,37.0,8.0,13.0,2.0,6.0,3.0,4.0,85.0,51.0,30.0,11.0,12.0,9.0,16.0,96.0,679.0,65.0,896.0
2023-2085,Merida,Hard,32,I,20230220,279,214040,,Q,Kimberly Birrell,R,170.0,AUS,24.8,214388,,,Anna Bondar,R,,HUN,25.7,7-6(8) 6-1,3,R32,109.0,1.0,2.0,65.0,44.0,34.0,11.0,10.0,4.0,6.0,4.0,3.0,71.0,40.0,27.0,11.0,9.0,1.0,5.0,133.0,494.0,76.0,816.0
2023-2085,Merida,Hard,32,I,20230220,278,216016,,,Xiyu Wang,L,,CHN,21.9,201590,8.0,,Alison Riske Amritraj,R,173.0,USA,32.6,7-5 4-6 7-6(1),3,R32,202.0,5.0,7.0,116.0,73.0,48.0,23.0,17.0,6.0,11.0,0.0,5.0,125.0,68.0,46.0,25.0,17.0,10.0,15.0,62.0,912.0,58.0,953.0
2023-2085,Merida,Hard,32,I,20230220,277,220714,7.0,,Elisabetta Cocciaretto,R,,ITA,22.0,203530,,,Viktorija Golubic,R,169.0,SUI,30.3,6-0 6-3,3,R32,89.0,0.0,1.0,58.0,41.0,24.0,11.0,7.0,4.0,5.0,0.0,0.0,63.0,44.0,21.0,7.0,8.0,10.0,16.0,54.0,1005.0,85.0,744.0
2023-2085,Merida,Hard,32,I,20230220,276,216133,,,Xin Yu Wang,R,182.0,CHN,21.4,220589,,Q,Elina Avanesyan,R,,ARM,20.4,1-6 6-2 6-3,3,R32,119.0,1.0,2.0,68.0,42.0,23.0,15.0,12.0,3.0,7.0,5.0,4.0,98.0,64.0,39.0,13.0,12.0,6.0,11.0,67.0,871.0,170.0,384.0
2023-2085,Merida,Hard,32,I,20230220,275,204434,,,Ysaline Bonaventure,L,178.0,BEL,28.4,215899,,WC,Simona Waltert,R,,SUI,22.1,4-6 7-5 6-1,3,R32,131.0,2.0,11.0,91.0,51.0,30.0,17.0,14.0,9.0,16.0,2.0,6.0,93.0,63.0,33.0,6.0,15.0,2.0,12.0,95.0,684.0,124.0,547.0
2023-2085,Merida,Hard,32,I,20230220,274,211701,4.0,,Katerina Siniakova,R,174.0,CZE,26.7,201615,,Q,Lesia Tsurenko,R,174.0,UKR,33.7,7-5 RET,3,R32,71.0,2.0,3.0,42.0,28.0,18.0,6.0,6.0,4.0,6.0,0.0,2.0,48.0,30.0,16.0,9.0,6.0,3.0,6.0,47.0,1055.0,100.0,653.0
2023-2085,Merida,Hard,32,I,20230220,273,202429,,,Camila Giorgi,R,168.0,ITA,31.1,210886,6.0,,Mayar Sherif,R,180.0,EGY,26.7,6-4 6-2,3,R32,76.0,0.0,3.0,45.0,29.0,25.0,10.0,9.0,2.0,3.0,2.0,1.0,58.0,41.0,23.0,8.0,9.0,6.0,10.0,68.0,865.0,53.0,1006.0
2023-2085,Merida,Hard,32,I,20230220,272,203463,,,Nuria Parrizas Diaz,R,167.0,ESP,31.6,211951,,Q,Ana Konjuh,R,174.0,CRO,25.1,6-4 6-7(2) 6-2,3,R32,148.0,1.0,2.0,95.0,70.0,53.0,11.0,15.0,5.0,7.0,7.0,7.0,105.0,57.0,42.0,20.0,15.0,11.0,16.0,79.0,790.0,143.0,456.0
2023-2085,Merida,Hard,32,I,20230220,271,219875,,LL,Varvara Gracheva,R,,FRA,22.5,213583,,,Tatjana Maria,R,172.0,GER,35.5,3-6 6-4 6-2,3,R32,119.0,2.0,4.0,83.0,56.0,39.0,14.0,13.0,7.0,10.0,6.0,4.0,74.0,37.0,29.0,15.0,14.0,1.0,6.0,89.0,702.0,72.0,850.0
2023-2085,Merida,Hard,32,I,20230220,270,201585,2.0,,Sloane Stephens,R,170.0,USA,29.9,206417,,Q,Leolia Jeanjean,R,,FRA,27.5,6-1 6-3,3,R32,75.0,4.0,1.0,48.0,31.0,25.0,10.0,8.0,2.0,2.0,2.0,3.0,50.0,26.0,13.0,13.0,8.0,1.0,5.0,41.0,1244.0,108.0,610.0
2023-2082,Austin,Hard,32,I,20230227,300,216146,8.0,,Marta Kostyuk,R,175.0,UKR,20.6,219875,,,Varvara Gracheva,R,,FRA,22.5,6-3 7-5,3,F,91.0,0.0,9.0,52.0,26.0,17.0,7.0,10.0,1.0,6.0,2.0,5.0,80.0,53.0,26.0,9.0,11.0,7.0,15.0,52.0,1020.0,88.0,729.0
2023-2082,Austin,Hard,32,I,20230227,299,219875,,,Varvara Gracheva,R,,FRA,22.5,220465,,,Katie Volynets,R,,USA,21.1,6-4 5-7 6-4,3,SF,144.0,0.0,3.0,97.0,61.0,39.0,12.0,16.0,6.0,14.0,1.0,1.0,98.0,68.0,35.0,13.0,16.0,4.0,13.0,88.0,729.0,92.0,701.0
2023-2082,Austin,Hard,32,I,20230227,298,216146,8.0,,Marta Kostyuk,R,175.0,UKR,20.6,203389,4.0,,Danielle Collins,R,178.0,USA,29.2,6-4 6-3,3,SF,84.0,4.0,7.0,63.0,36.0,23.0,16.0,9.0,5.0,6.0,2.0,1.0,57.0,31.0,21.0,12.0,10.0,3.0,7.0,52.0,1020.0,38.0,1273.0
2023-2082,Austin,Hard,32,I,20230227,297,219875,,,Varvara Gracheva,R,,FRA,22.5,201585,5.0,,Sloane Stephens,R,170.0,USA,29.9,7-6(4) 6-3,3,QF,111.0,1.0,1.0,73.0,44.0,33.0,13.0,10.0,3.0,6.0,1.0,1.0,81.0,52.0,30.0,12.0,11.0,6.0,11.0,88.0,729.0,51.0,1024.0
2023-2082,Austin,Hard,32,I,20230227,296,220465,,,Katie Volynets,R,,USA,21.1,220548,,WC,Peyton Stearns,R,,USA,21.3,7-5 6-3,3,QF,104.0,1.0,6.0,73.0,55.0,29.0,7.0,10.0,9.0,14.0,0.0,4.0,76.0,49.0,26.0,6.0,11.0,8.0,16.0,92.0,701.0,137.0,475.0
2023-2082,Austin,Hard,32,I,20230227,295,203389,4.0,,Danielle Collins,R,178.0,USA,29.2,214939,,,Anna Kalinskaya,R,175.0,RUS,24.2,3-6 6-2 6-1,3,QF,107.0,2.0,4.0,82.0,41.0,30.0,21.0,12.0,4.0,7.0,1.0,4.0,76.0,47.0,22.0,17.0,12.0,5.0,11.0,38.0,1273.0,67.0,864.0
2023-2082,Austin,Hard,32,I,20230227,294,216146,8.0,,Marta Kostyuk,R,175.0,UKR,20.6,204431,,,Anna Lena Friedsam,R,,GER,29.0,7-6(6) 6-2,3,QF,110.0,3.0,9.0,69.0,42.0,25.0,12.0,10.0,0.0,4.0,1.0,2.0,86.0,58.0,28.0,13.0,10.0,8.0,14.0,52.0,1020.0,108.0,618.0
2023-2082,Austin,Hard,32,I,20230227,293,219875,,,Varvara Gracheva,R,,FRA,22.5,215020,,,Anna Blinkova,R,179.0,RUS,24.4,6-3 6-7(5) 6-1,3,R16,130.0,5.0,4.0,93.0,60.0,39.0,17.0,15.0,3.0,7.0,2.0,6.0,90.0,60.0,34.0,10.0,13.0,3.0,10.0,88.0,729.0,72.0,851.0
2023-2082,Austin,Hard,32,I,20230227,292,201585,5.0,,Sloane Stephens,R,170.0,USA,29.9,201586,,Q,Heather Watson,R,170.0,GBR,30.7,6-4 6-4,3,R16,86.0,1.0,3.0,64.0,44.0,27.0,6.0,10.0,7.0,11.0,1.0,2.0,58.0,39.0,21.0,5.0,10.0,4.0,10.0,51.0,1024.0,145.0,454.0
2023-2082,Austin,Hard,32,I,20230227,291,220465,,,Katie Volynets,R,,USA,21.1,215713,3.0,,Anastasia Potapova,R,175.0,RUS,21.9,5-7 6-2 7-5,3,R16,137.0,2.0,2.0,97.0,76.0,44.0,11.0,16.0,1.0,7.0,2.0,7.0,92.0,49.0,24.0,19.0,16.0,3.0,11.0,92.0,701.0,28.0,1429.0
2023-2082,Austin,Hard,32,I,20230227,290,220548,,WC,Peyton Stearns,R,,USA,21.3,214405,,WC,Mirjam Bjorklund,U,,SWE,24.5,6-3 7-5,3,R16,113.0,0.0,5.0,88.0,67.0,40.0,9.0,11.0,8.0,11.0,3.0,1.0,66.0,44.0,23.0,10.0,10.0,9.0,14.0,137.0,475.0,151.0,431.0
2023-2082,Austin,Hard,32,I,20230227,289,214939,,,Anna Kalinskaya,R,175.0,RUS,24.2,201535,,LL,Coco Vandeweghe,R,185.0,USA,31.2,6-3 6-1,3,R16,56.0,3.0,2.0,42.0,30.0,27.0,7.0,8.0,1.0,1.0,6.0,4.0,46.0,22.0,15.0,9.0,8.0,1.0,5.0,67.0,864.0,136.0,489.0
2023-2082,Austin,Hard,32,I,20230227,288,203389,4.0,,Danielle Collins,R,178.0,USA,29.2,216083,,,Caty Mcnally,R,,USA,21.2,6-1 6-1,3,R16,66.0,5.0,3.0,49.0,29.0,22.0,10.0,7.0,2.0,2.0,1.0,1.0,43.0,31.0,15.0,3.0,7.0,3.0,8.0,38.0,1273.0,75.0,803.0
2023-2082,Austin,Hard,32,I,20230227,287,216146,8.0,,Marta Kostyuk,R,175.0,UKR,20.6,201483,,,Madison Brengle,R,168.0,USA,32.9,6-3 3-6 6-0,3,R16,104.0,0.0,5.0,70.0,41.0,31.0,12.0,12.0,1.0,4.0,0.0,4.0,91.0,67.0,36.0,10.0,12.0,11.0,17.0,52.0,1020.0,95.0,696.0
2023-2082,Austin,Hard,32,I,20230227,286,204431,,,Anna Lena Friedsam,R,,GER,29.0,222965,,LL,Erika Andreeva,R,,RUS,18.6,7-5 6-7(2) 7-6(8),3,R16,191.0,4.0,6.0,120.0,79.0,54.0,17.0,18.0,6.0,10.0,4.0,3.0,129.0,83.0,52.0,25.0,18.0,4.0,9.0,108.0,618.0,135.0,492.0
2023-2082,Austin,Hard,32,I,20230227,285,219875,,,Varvara Gracheva,R,,FRA,22.5,202663,1.0,,Magda Linette,R,171.0,POL,31.0,6-3 4-6 6-4,3,R32,149.0,4.0,6.0,100.0,56.0,39.0,19.0,14.0,10.0,14.0,7.0,2.0,108.0,71.0,45.0,15.0,15.0,6.0,12.0,88.0,729.0,21.0,1770.0
2023-2082,Austin,Hard,32,I,20230227,284,215020,,,Anna Blinkova,R,179.0,RUS,24.4,215983,,Q,Ann Li,R,170.0,USA,22.6,6-4 6-4,3,R32,72.0,3.0,4.0,52.0,36.0,26.0,8.0,10.0,1.0,3.0,4.0,2.0,62.0,35.0,22.0,13.0,10.0,7.0,11.0,72.0,851.0,184.0,353.0
2023-2082,Austin,Hard,32,I,20230227,283,201586,,Q,Heather Watson,R,170.0,GBR,30.7,203575,,,Danka Kovinic,R,169.0,MNE,28.2,7-6(2) 6-4,3,R32,114.0,3.0,6.0,84.0,52.0,39.0,12.0,11.0,6.0,9.0,4.0,4.0,81.0,50.0,29.0,14.0,11.0,5.0,9.0,145.0,454.0,62.0,905.0
2023-2082,Austin,Hard,32,I,20230227,282,201585,5.0,,Sloane Stephens,R,170.0,USA,29.9,203501,,SR,Taylor Townsend,L,170.0,USA,26.8,6-3 6-3,3,R32,82.0,3.0,1.0,56.0,40.0,31.0,10.0,9.0,2.0,2.0,2.0,1.0,59.0,36.0,22.0,11.0,9.0,2.0,5.0,51.0,1024.0,125.0,541.0
2023-2082,Austin,Hard,32,I,20230227,281,215713,3.0,,Anastasia Potapova,R,175.0,RUS,21.9,216097,,WC,Elizabeth Mandlik,R,,USA,21.7,6-2 6-0,3,R32,53.0,1.0,1.0,38.0,20.0,15.0,11.0,7.0,1.0,2.0,0.0,8.0,39.0,18.0,9.0,4.0,7.0,1.0,7.0,28.0,1429.0,154.0,422.0
2023-2082,Austin,Hard,32,I,20230227,280,220465,,,Katie Volynets,R,,USA,21.1,201590,,,Alison Riske Amritraj,R,173.0,USA,32.6,6-3 3-6 6-0,3,R32,111.0,2.0,3.0,73.0,52.0,32.0,12.0,12.0,1.0,4.0,1.0,8.0,70.0,46.0,26.0,9.0,12.0,4.0,10.0,92.0,701.0,58.0,953.0
2023-2082,Austin,Hard,32,I,20230227,279,220548,,WC,Peyton Stearns,R,,USA,21.3,211107,,Q,Katie Boulter,R,180.0,GBR,26.5,7-6(5) 6-7(2) 7-6(5),3,R32,202.0,1.0,5.0,135.0,93.0,58.0,20.0,18.0,8.0,14.0,12.0,7.0,142.0,80.0,56.0,25.0,18.0,6.0,12.0,137.0,475.0,142.0,462.0
2023-2082,Austin,Hard,32,I,20230227,278,214405,,WC,Mirjam Bjorklund,U,,SWE,24.5,219917,7.0,,Alycia Parks,R,185.0,USA,22.1,6-4 4-6 6-4,3,R32,135.0,0.0,1.0,107.0,67.0,43.0,26.0,15.0,9.0,11.0,14.0,11.0,84.0,50.0,40.0,15.0,15.0,0.0,3.0,151.0,431.0,50.0,1037.0
2023-2082,Austin,Hard,32,I,20230227,277,214939,,,Anna Kalinskaya,R,175.0,RUS,24.2,211702,,LL,Nao Hibino,R,163.0,JPN,28.2,6-4 3-6 6-2,3,R32,129.0,1.0,6.0,93.0,62.0,40.0,16.0,14.0,5.0,9.0,1.0,1.0,85.0,61.0,34.0,12.0,13.0,5.0,10.0,67.0,864.0,139.0,472.0
2023-2082,Austin,Hard,32,I,20230227,276,201535,,LL,Coco Vandeweghe,R,185.0,USA,31.2,221905,,Q,Robin Montgomery,L,,USA,18.4,6-2 6-7(3) 7-6(3),3,R32,161.0,9.0,10.0,111.0,56.0,44.0,25.0,16.0,6.0,10.0,5.0,6.0,120.0,86.0,55.0,12.0,16.0,11.0,17.0,136.0,489.0,189.0,341.0
2023-2082,Austin,Hard,32,I,20230227,275,216083,,,Caty Mcnally,R,,USA,21.2,221909,,Q,Ashlyn Krueger,R,185.0,USA,18.8,6-4 6-3,3,R32,96.0,0.0,1.0,60.0,39.0,19.0,14.0,9.0,2.0,5.0,0.0,4.0,75.0,51.0,28.0,6.0,10.0,6.0,12.0,75.0,803.0,155.0,417.0
2023-2082,Austin,Hard,32,I,20230227,274,203389,4.0,,Danielle Collins,R,178.0,USA,29.2,211684,,,Magdalena Frech,R,171.0,POL,25.2,6-7(7) 6-2 6-4,3,R32,150.0,5.0,8.0,102.0,61.0,43.0,21.0,15.0,5.0,8.0,3.0,4.0,107.0,64.0,46.0,15.0,15.0,6.0,12.0,38.0,1273.0,105.0,622.0
2023-2082,Austin,Hard,32,I,20230227,273,216146,8.0,,Marta Kostyuk,R,175.0,UKR,20.6,213646,,,Dalma Galfi,R,178.0,HUN,24.5,7-5 6-1,3,R32,83.0,1.0,4.0,60.0,32.0,21.0,16.0,10.0,1.0,3.0,2.0,3.0,67.0,41.0,24.0,8.0,9.0,4.0,9.0,52.0,1020.0,83.0,765.0
2023-2082,Austin,Hard,32,I,20230227,272,201483,,,Madison Brengle,R,168.0,USA,32.9,211635,,Q,Louisa Chirico,R,175.0,USA,26.7,6-2 7-6(3),3,R32,89.0,1.0,3.0,70.0,48.0,31.0,9.0,10.0,3.0,6.0,1.0,8.0,70.0,36.0,17.0,14.0,10.0,4.0,9.0,95.0,696.0,172.0,378.0
2023-2082,Austin,Hard,32,I,20230227,271,204431,,,Anna Lena Friedsam,R,,GER,29.0,215035,,,Dayana Yastremska,R,175.0,UKR,22.7,6-4 6-4,3,R32,79.0,5.0,5.0,57.0,32.0,24.0,15.0,10.0,3.0,4.0,4.0,7.0,61.0,26.0,17.0,20.0,10.0,3.0,6.0,108.0,618.0,103.0,641.0
2023-2082,Austin,Hard,32,I,20230227,270,222965,,LL,Erika Andreeva,R,,RUS,18.6,211279,,,Harriet Dart,R,175.0,GBR,26.5,7-6(4) 3-6 7-6(3),3,R32,212.0,0.0,4.0,136.0,90.0,50.0,20.0,16.0,14.0,22.0,3.0,5.0,111.0,53.0,33.0,25.0,17.0,5.0,12.0,135.0,492.0,110.0,602.0
2023-1039,Monterrey,Hard,32,I,20230227,300,202499,3.0,,Donna Vekic,R,179.0,CRO,26.6,201614,1.0,,Caroline Garcia,R,177.0,FRA,29.3,6-4 3-6 7-5,3,F,149.0,13.0,8.0,123.0,68.0,50.0,25.0,15.0,14.0,16.0,15.0,3.0,92.0,62.0,43.0,16.0,16.0,0.0,3.0,31.0,1385.0,5.0,4835.0
2023-1039,Monterrey,Hard,32,I,20230227,299,201614,1.0,,Caroline Garcia,R,177.0,FRA,29.3,210722,4.0,,Elise Mertens,R,179.0,BEL,27.2,6-3 6-4,3,SF,101.0,6.0,0.0,70.0,42.0,33.0,16.0,10.0,4.0,4.0,2.0,3.0,72.0,43.0,25.0,17.0,9.0,10.0,12.0,5.0,4835.0,42.0,1214.0
2023-1039,Monterrey,Hard,32,I,20230227,298,202499,3.0,,Donna Vekic,R,179.0,CRO,26.6,202684,5.0,,Lin Zhu,R,173.0,CHN,29.0,7-5 6-2,3,SF,91.0,4.0,4.0,73.0,46.0,36.0,13.0,10.0,1.0,1.0,2.0,2.0,56.0,42.0,29.0,5.0,10.0,1.0,4.0,31.0,1385.0,41.0,1220.0
2023-1039,Monterrey,Hard,32,I,20230227,297,201614,1.0,,Caroline Garcia,R,177.0,FRA,29.3,210886,7.0,,Mayar Sherif,R,180.0,EGY,26.8,6-0 6-4,3,QF,65.0,3.0,1.0,42.0,29.0,25.0,8.0,8.0,0.0,0.0,2.0,1.0,50.0,36.0,20.0,6.0,8.0,2.0,6.0,5.0,4835.0,53.0,1020.0
2023-1039,Monterrey,Hard,32,I,20230227,296,210722,4.0,,Elise Mertens,R,179.0,BEL,27.2,220714,8.0,,Elisabetta Cocciaretto,R,,ITA,22.0,6-2 6-2,3,QF,79.0,7.0,2.0,58.0,31.0,26.0,14.0,8.0,5.0,5.0,0.0,1.0,48.0,30.0,20.0,5.0,8.0,9.0,13.0,42.0,1214.0,49.0,1045.0
2023-1039,Monterrey,Hard,32,I,20230227,295,202499,3.0,,Donna Vekic,R,179.0,CRO,26.6,204434,,,Ysaline Bonaventure,L,178.0,BEL,28.4,6-2 5-7 7-6(5),3,QF,133.0,7.0,6.0,100.0,63.0,48.0,19.0,16.0,2.0,4.0,4.0,5.0,112.0,68.0,47.0,22.0,16.0,12.0,15.0,31.0,1385.0,96.0,685.0
2023-1039,Monterrey,Hard,32,I,20230227,294,202684,5.0,,Lin Zhu,R,173.0,CHN,29.0,214452,,Q,Caroline Dolehide,R,178.0,USA,24.4,6-3 6-2,3,QF,76.0,0.0,3.0,49.0,37.0,30.0,6.0,8.0,1.0,1.0,5.0,2.0,56.0,36.0,24.0,6.0,9.0,3.0,7.0,41.0,1220.0,206.0,320.0
2023-1039,Monterrey,Hard,32,I,20230227,293,201614,1.0,,Caroline Garcia,R,177.0,FRA,29.3,203463,,,Nuria Parrizas Diaz,R,167.0,ESP,31.6,6-3 6-2,3,R16,62.0,8.0,0.0,44.0,29.0,23.0,10.0,9.0,0.0,1.0,2.0,3.0,38.0,25.0,15.0,3.0,8.0,0.0,4.0,5.0,4835.0,78.0,790.0
